df_FS1_10HZ_ML,df_PS2_100HZ_ML,df_profile_ML,time,sin_time,cos_time
0.001,0.0,90,127.6,-0.9980267284282717,0.06279051952931168
0.0,0.0,90,127.7,-0.9921147013144777,0.12533323356430573
0.001,0.0,90,127.8,-0.9822872507286905,0.18738131458571528
0.0,0.0,90,127.9,-0.9685831611286327,0.24868988716484866
0.0,0.0,100,128.0,-0.9510565162951545,0.30901699437494445
0.0,0.0,100,128.1,-0.9297764858882513,0.36812455268467803
0.0,0.0,100,128.2,-0.9048270524660242,0.4257792915650627
0.0,0.0,100,128.3,-0.8763066800438605,0.48175367410172093
0.001,0.0,100,128.4,-0.8443279255020175,0.5358267949789928
0.007,0.0,100,128.5,-0.8090169943749482,0.587785252292472
0.0,0.0,100,128.6,-0.7705132427757971,0.6374239897486802
0.0,0.0,100,128.7,-0.7289686274214179,0.684547105928682
0.001,0.0,100,128.8,-0.6845471059286827,0.7289686274214171
0.001,0.0,100,128.9,-0.6374239897486919,0.7705132427757875
0.001,0.0,100,129.0,-0.5877852522924728,0.8090169943749477
0.001,0.0,73,129.1,-0.5358267949790055,0.8443279255020094
0.003,0.0,73,129.2,-0.48175367410172176,0.87630668004386
0.001,0.0,73,129.3,-0.4257792915650636,0.9048270524660238
12.371,146.27,73,129.4,-0.3681245526846789,0.929776485888251
18.698,136.82,73,129.5,-0.3090169943749454,0.9510565162951542
16.306,132.29,73,129.6,-0.24868988716486337,0.968583161128629
14.171,129.01,73,129.7,-0.1873813145857302,0.9822872507286876
12.704,126.62,73,129.8,-0.1253332335643067,0.9921147013144775
11.444,124.79,73,129.9,-0.06279051952931265,0.9980267284282716
10.491,123.37,73,130.0,3.921345679817883e-15,1.0
9.829,122.59,80,130.1,0.0627905195293063,0.998026728428272
9.356,121.91,80,130.2,0.12533323356430037,0.9921147013144783
9.018,121.14,80,130.3,0.18738131458572393,0.9822872507286888
8.846,120.77,80,130.4,0.2486898871648572,0.9685831611286305
8.493,120.56,80,130.5,0.3090169943749393,0.9510565162951562
8.459,120.41,80,130.6,0.368124552684673,0.9297764858882533
8.209,120.18,80,130.7,0.42577929156505784,0.9048270524660265
8.2,120.26,80,130.8,0.4817536741017162,0.8763066800438631
8.083,120.19,80,130.9,0.5358267949790002,0.8443279255020129
7.976,120.19,80,131.0,0.5877852522924677,0.8090169943749514
8.026,119.92,90,131.1,0.637423989748687,0.7705132427757915
7.814,119.91,90,131.2,0.6845471059286781,0.7289686274214215
7.913,120.26,90,131.3,0.7289686274214134,0.6845471059286866
7.664,120.3,90,131.4,0.770513242775793,0.6374239897486851
7.868,120.16,90,131.5,0.8090169943749445,0.5877852522924771
8.044,120.18,90,131.6,0.8443279255020141,0.5358267949789981
7.961,120.49,90,131.7,0.8763066800438574,0.4817536741017265
8.124,120.24,90,131.8,0.9048270524660215,0.4257792915650685
7.943,120.54,90,131.9,0.929776485888249,0.3681245526846839
7.893,120.43,90,132.0,0.9510565162951525,0.3090169943749505
7.764,120.31,100,132.1,0.9685831611286311,0.24868988716485482
7.913,120.74,100,132.2,0.9822872507286866,0.18738131458573548
8.283,120.48,100,132.3,0.9921147013144787,0.12533323356429793
8.238,120.26,100,132.4,0.9980267284282712,0.06279051952931804
8.139,119.88,100,132.5,1.0,1.4689571783402355e-15
8.198,119.66,100,132.6,0.9980267284282723,-0.06279051952930091
7.968,119.86,100,132.7,0.992114701314479,-0.12533323356429502
8.171,119.83,100,132.8,0.9822872507286872,-0.1873813145857326
7.911,119.77,100,132.9,0.9685831611286319,-0.248689887164852
7.846,119.99,100,133.0,0.9510565162951535,-0.30901699437494773
7.791,119.98,100,133.1,0.9297764858882553,-0.368124552684668
7.584,120.51,100,133.2,0.9048270524660227,-0.42577929156506583
8.124,120.34,100,133.3,0.8763066800438588,-0.4817536741017239
7.978,120.08,100,133.4,0.8443279255020156,-0.5358267949789957
7.958,120.31,100,133.5,0.8090169943749462,-0.5877852522924748
7.918,120.09,100,133.6,0.7705132427757949,-0.6374239897486829
7.86,120.44,100,133.7,0.7289686274214154,-0.6845471059286845
8.122,119.97,100,133.8,0.6845471059286905,-0.7289686274214098
7.984,120.1,100,133.9,0.6374239897486892,-0.7705132427757896
8.065,120.14,100,134.0,0.5877852522924816,-0.8090169943749413
7.942,120.06,100,134.1,0.5358267949790027,-0.8443279255020112
7.866,120.02,73,134.2,0.48175367410171877,-0.8763066800438617
8.149,119.86,73,134.3,0.4257792915650734,-0.9048270524660192
7.996,119.75,73,134.4,0.36812455268467575,-0.9297764858882522
8.164,119.91,73,134.5,0.3090169943749556,-0.9510565162951509
8.017,119.88,73,134.6,0.24868988716486004,-0.9685831611286297
7.955,119.94,73,134.7,0.18738131458574078,-0.9822872507286856
7.961,119.66,73,134.8,0.1253332335643033,-0.992114701314478
7.867,119.63,73,134.9,0.06279051952930922,-0.9980267284282718
8.078,119.71,73,135.0,6.859260036498355e-15,-1.0
7.967,119.58,73,135.1,-0.06279051952930972,-0.9980267284282718
7.974,119.52,80,135.2,-0.1253332335642897,-0.9921147013144797
7.703,119.86,80,135.3,-0.18738131458572732,-0.9822872507286882
7.64,119.88,80,135.4,-0.2486898871648605,-0.9685831611286296
7.951,120.13,80,135.5,-0.30901699437494257,-0.9510565162951552
7.901,120.04,80,135.6,-0.3681245526846762,-0.9297764858882521
8.146,119.96,80,135.7,-0.42577929156506095,-0.904827052466025
8.024,119.88,80,135.8,-0.4817536741017192,-0.8763066800438614
7.972,119.88,80,135.9,-0.5358267949789911,-0.8443279255020186
8.133,119.55,80,136.0,-0.5877852522924705,-0.8090169943749493
7.908,119.56,80,136.1,-0.6374239897486896,-0.7705132427757894
8.086,119.58,90,136.2,-0.6845471059286805,-0.7289686274214192
7.972,119.73,90,136.3,-0.7289686274214158,-0.6845471059286841
7.875,119.78,90,136.4,-0.7705132427757861,-0.6374239897486934
7.943,119.56,90,136.5,-0.8090169943749466,-0.5877852522924744
7.828,119.57,90,136.6,-0.8443279255020083,-0.5358267949790072
7.954,119.53,90,136.7,-0.876306680043859,-0.4817536741017235
7.954,119.81,90,136.8,-0.9048270524660229,-0.4257792915650654
7.928,119.91,90,136.9,-0.9297764858882503,-0.36812455268468075
7.669,119.69,90,137.0,-0.9510565162951536,-0.30901699437494723
7.798,119.66,90,137.1,-0.9685831611286284,-0.24868988716486526
8.154,119.6,100,137.2,-0.9822872507286873,-0.18738131458573212
7.997,119.79,100,137.3,-0.9921147013144791,-0.12533323356429454
7.982,119.81,100,137.4,-0.9980267284282714,-0.06279051952931461
7.71,119.75,100,137.5,-1.0,1.96129182054553e-15
7.743,119.83,100,137.6,-0.9980267284282721,0.06279051952930434
8.024,119.73,100,137.7,-0.9921147013144785,0.12533323356429843
7.938,119.77,100,137.8,-0.9822872507286892,0.18738131458572202
8.108,119.73,100,137.9,-0.968583161128631,0.2486898871648553
7.947,119.6,100,138.0,-0.9510565162951524,0.30901699437495095
7.921,119.81,100,138.1,-0.9297764858882541,0.3681245526846712
7.971,119.78,100,138.2,-0.9048270524660212,0.42577929156506894
7.846,119.63,73,138.3,-0.876306680043864,0.4817536741017145
8.064,119.58,73,138.4,-0.8443279255020139,0.5358267949789985
7.919,119.71,73,138.5,-0.8090169943749526,0.587785252292466
7.976,119.81,73,138.6,-0.7705132427757928,0.6374239897486854
7.936,119.56,73,138.7,-0.7289686274214229,0.6845471059286766
7.806,119.59,73,138.8,-0.6845471059286881,0.7289686274214121
8.058,119.52,73,138.9,-0.6374239897486866,0.7705132427757918
4.744,119.67,73,139.0,-0.5877852522924788,0.8090169943749433
0.976,125.49,73,139.1,-0.5358267949789998,0.8443279255020131
4.789,128.02,73,139.2,-0.4817536741017282,0.8763066800438565
5.877,128.86,80,139.3,-0.4257792915650703,0.9048270524660207
7.027,129.6,80,139.4,-0.36812455268467253,0.9297764858882536
7.183,129.88,80,139.5,-0.30901699437495234,0.951056516295152
7.286,130.13,80,139.6,-0.2486898871648567,0.9685831611286306
7.84,130.31,80,139.7,-0.18738131458573742,0.9822872507286863
7.68,130.44,80,139.8,-0.1253332335642999,0.9921147013144784
7.933,130.59,80,139.9,-0.06279051952932,0.9980267284282711
8.019,130.09,80,140.0,-3.429011037612589e-15,1.0
7.844,130.13,80,140.1,0.06279051952931314,0.9980267284282716
8.066,130.07,80,140.2,0.12533323356429307,0.9921147013144792
7.755,130.06,90,140.3,0.18738131458573068,0.9822872507286875
8.097,129.94,90,140.4,0.24868988716485008,0.9685831611286323
7.959,129.91,90,140.5,0.30901699437494584,0.9510565162951541
7.89,130.15,90,140.6,0.36812455268466615,0.9297764858882561
7.993,129.94,90,140.7,0.42577929156506406,0.9048270524660236
7.835,130.06,90,140.8,0.4817536741017222,0.8763066800438598
7.779,130.02,90,140.9,0.535826794978994,0.8443279255020167
7.669,130.13,90,141.0,0.5877852522924732,0.8090169943749473
7.829,129.86,90,141.1,0.6374239897486813,0.7705132427757961
7.552,130.26,90,141.2,0.6845471059286831,0.7289686274214168
7.951,130.64,100,141.3,0.7289686274214181,0.6845471059286816
7.688,130.57,100,141.4,0.7705132427757884,0.6374239897486907
7.936,130.39,100,141.5,0.8090169943749486,0.5877852522924716
7.969,130.17,100,141.6,0.8443279255020102,0.5358267949790043
7.913,130.1,100,141.7,0.8763066800438607,0.4817536741017205
7.894,130.07,100,141.8,0.9048270524660184,0.42577929156507516
7.713,130.06,100,141.9,0.9297764858882516,0.3681245526846776
8.014,129.87,100,142.0,0.9510565162951503,0.3090169943749575
7.755,130.13,100,142.1,0.9685831611286293,0.24868988716486196
8.02,129.87,100,142.2,0.9822872507286879,0.18738131458572874
7.803,129.92,100,142.3,0.9921147013144777,0.12533323356430523
7.934,130.19,73,142.4,0.9980267284282717,0.06279051952931118
7.863,130.08,73,142.5,1.0,8.819313895770708e-15
7.743,129.94,73,142.6,0.9980267284282719,-0.06279051952930777
7.973,129.78,73,142.7,0.9921147013144799,-0.12533323356428774
7.718,129.91,73,142.8,0.9822872507286885,-0.18738131458572538
8.041,129.7,73,142.9,0.9685831611286302,-0.24868988716485863
7.85,129.79,73,143.0,0.9510565162951558,-0.30901699437494073
8.065,129.94,73,143.1,0.9297764858882528,-0.36812455268467437
7.758,129.94,73,143.2,0.9048270524660259,-0.42577929156505917
7.951,129.98,73,143.3,0.8763066800438624,-0.4817536741017175
7.775,129.9,80,143.4,0.844327925502012,-0.5358267949790014
7.735,130.15,80,143.5,0.8090169943749506,-0.5877852522924688
7.816,129.84,80,143.6,0.7705132427757906,-0.6374239897486881
7.676,129.87,80,143.7,0.7289686274214204,-0.6845471059286791
7.97,129.98,80,143.8,0.6845471059286855,-0.7289686274214144
7.796,129.96,80,143.9,0.6374239897486949,-0.7705132427757849
7.992,130.04,80,144.0,0.587785252292476,-0.8090169943749453
8.024,129.92,80,144.1,0.5358267949789969,-0.8443279255020149
7.827,130.18,80,144.2,0.4817536741017252,-0.8763066800438581
7.877,130.02,80,144.3,0.42577929156506716,-0.9048270524660221
7.799,130.05,90,144.4,0.3681245526846826,-0.9297764858882496
7.881,129.81,90,144.5,0.3090169943749491,-0.951056516295153
7.746,129.96,90,144.6,0.24868988716486717,-0.968583161128628
7.874,130.06,90,144.7,0.18738131458573404,-0.9822872507286868
7.796,130.02,90,144.8,0.1253332335642965,-0.9921147013144788
7.953,130.28,90,144.9,0.06279051952931657,-0.9980267284282713
7.947,129.94,90,145.0,-1.2379612731767154e-18,-1.0
7.888,129.97,90,145.1,-0.06279051952930238,-0.9980267284282722
7.833,129.81,90,145.2,-0.1253332335642965,-0.9921147013144788
7.674,130.02,90,145.3,-0.18738131458573404,-0.9822872507286868
7.871,129.94,100,145.4,-0.2486898871648534,-0.9685831611286315
7.816,129.7,100,145.5,-0.3090169943749491,-0.951056516295153
8.009,129.9,100,145.6,-0.36812455268466937,-0.9297764858882548
7.848,130.0,100,145.7,-0.42577929156506716,-0.9048270524660221
8.031,129.89,100,145.8,-0.48175367410171277,-0.8763066800438649
7.8,129.88,100,145.9,-0.5358267949789969,-0.8443279255020149
7.932,130.05,100,146.0,-0.587785252292476,-0.8090169943749453
7.829,129.81,100,146.1,-0.637423989748684,-0.770513242775794
7.758,129.91,100,146.2,-0.6845471059286855,-0.7289686274214144
7.833,129.79,100,146.3,-0.7289686274214108,-0.6845471059286894
7.691,129.79,100,146.4,-0.7705132427757906,-0.6374239897486881
8.061,129.98,100,146.5,-0.8090169943749422,-0.5877852522924804
7.831,129.69,100,146.6,-0.844327925502012,-0.5358267949790014
7.879,129.96,100,146.7,-0.8763066800438555,-0.4817536741017299
7.876,130.0,100,146.8,-0.9048270524660198,-0.42577929156507205
7.768,130.04,100,146.9,-0.9297764858882528,-0.36812455268467437
7.838,129.73,100,147.0,-0.9510565162951513,-0.3090169943749542
7.726,129.96,100,147.1,-0.9685831611286302,-0.24868988716485863
8.036,130.02,100,147.2,-0.9822872507286858,-0.18738131458573934
7.672,129.86,100,147.3,-0.9921147013144781,-0.12533323356430184
8.147,130.06,100,147.4,-0.9980267284282719,-0.06279051952930777
7.819,130.02,100,147.5,-1.0,-5.389064896884942e-15
7.915,130.19,100,147.6,-0.9980267284282717,0.06279051952931118
7.908,129.78,100,147.7,-0.9921147013144795,0.12533323356429113
7.693,129.99,100,147.8,-0.9822872507286879,0.18738131458572876
7.894,129.98,100,147.9,-0.9685831611286329,0.2486898871648482
7.727,129.87,100,148.0,-0.9510565162951546,0.30901699437494395
8.171,129.84,100,148.1,-0.9297764858882516,0.3681245526846776
7.828,129.94,100,148.2,-0.9048270524660245,0.4257792915650623
7.99,129.97,100,148.3,-0.8763066800438607,0.4817536741017205
7.815,129.81,100,148.4,-0.8443279255020179,0.5358267949789923
7.809,130.05,100,148.5,-0.8090169943749485,0.5877852522924716
7.787,129.79,100,148.6,-0.7705132427757975,0.6374239897486798
7.613,130.02,100,148.7,-0.7289686274214181,0.6845471059286816
8.036,129.73,100,148.8,-0.6845471059286831,0.7289686274214168
7.714,130.02,100,148.9,-0.6374239897486922,0.7705132427757871
5.003,130.21,100,149.0,-0.5877852522924732,0.8090169943749473
1.756,135.27,100,149.1,-0.535826794979006,0.8443279255020091
4.836,138.07,100,149.2,-0.4817536741017222,0.8763066800438598
6.063,139.17,100,149.3,-0.42577929156506406,0.9048270524660236
6.558,140.11,100,149.4,-0.36812455268467936,0.9297764858882508
7.456,140.41,100,149.5,-0.30901699437494584,0.9510565162951541
7.645,140.54,100,149.6,-0.24868988716486384,0.9685831611286287
8.003,140.28,100,149.7,-0.18738131458573068,0.9822872507286875
7.758,140.26,100,149.8,-0.12533323356430717,0.9921147013144774
8.057,140.52,100,149.9,-0.06279051952931314,0.9980267284282716
7.773,140.16,100,150.0,-1.0779367755043061e-14,1.0
7.976,140.23,100,150.1,0.06279051952930581,0.998026728428272
7.698,140.48,100,150.2,0.1253332335642999,0.9921147013144784
8.013,140.34,100,150.3,0.18738131458572346,0.9822872507286889
7.64,140.27,100,150.4,0.24868988716485674,0.9685831611286306
7.825,140.34,100,150.5,0.30901699437493885,0.9510565162951563
7.728,140.2,100,150.6,0.36812455268467253,0.9297764858882536
7.726,140.21,100,150.7,0.4257792915650574,0.9048270524660267
7.878,140.37,100,150.8,0.48175367410171577,0.8763066800438634
7.864,140.11,100,150.9,0.5358267949789998,0.8443279255020131
7.819,140.46,100,151.0,0.5877852522924673,0.8090169943749517
7.798,140.25,100,151.1,0.6374239897486866,0.7705132427757918
7.714,140.34,100,151.2,0.6845471059286776,0.7289686274214219
7.828,140.39,100,151.3,0.7289686274214131,0.684547105928687
7.619,140.38,100,151.4,0.7705132427757928,0.6374239897486854
7.854,140.08,100,151.5,0.8090169943749442,0.5877852522924776
7.816,140.39,100,151.6,0.8443279255020139,0.5358267949789985
7.883,140.13,100,151.7,0.8763066800438571,0.4817536741017269
7.684,140.52,100,151.8,0.9048270524660212,0.42577929156506894
7.9,140.34,100,151.9,0.9297764858882489,0.3681245526846844
7.673,140.38,100,152.0,0.9510565162951524,0.30901699437495095
7.943,140.17,100,152.1,0.968583161128631,0.2486898871648553
7.781,140.46,100,152.2,0.9822872507286865,0.18738131458573598
7.831,140.08,100,152.3,0.9921147013144785,0.12533323356429843
7.659,140.13,100,152.4,0.9980267284282712,0.06279051952931852
7.831,140.23,100,152.5,1.0,1.9588158979991767e-15
7.523,140.21,100,152.6,0.9980267284282723,-0.06279051952930043
7.917,140.17,100,152.7,0.9921147013144791,-0.12533323356429454
7.745,140.43,100,152.8,0.9822872507286873,-0.18738131458573212
7.817,140.09,100,152.9,0.968583161128632,-0.2486898871648515
7.849,140.25,100,153.0,0.9510565162951536,-0.30901699437494723
7.824,140.31,100,153.1,0.9297764858882556,-0.36812455268466754
7.708,140.34,100,153.2,0.9048270524660229,-0.4257792915650654
7.824,140.07,100,153.3,0.876306680043859,-0.4817536741017235
7.693,140.39,100,153.4,0.844327925502016,-0.5358267949789952
7.889,140.18,100,153.5,0.8090169943749466,-0.5877852522924744
7.701,140.28,100,153.6,0.7705132427757952,-0.6374239897486824
7.754,140.17,100,153.7,0.7289686274214158,-0.6845471059286841
7.623,140.13,100,153.8,0.684547105928691,-0.7289686274214094
7.9,140.03,100,153.9,0.6374239897486896,-0.7705132427757894
7.69,140.43,100,154.0,0.5877852522924705,-0.8090169943749493
7.909,140.03,100,154.1,0.5358267949790031,-0.844327925502011
7.611,140.27,100,154.2,0.4817536741017192,-0.8763066800438614
7.768,140.21,100,154.3,0.4257792915650738,-0.904827052466019
7.596,140.25,100,154.4,0.3681245526846762,-0.9297764858882521
7.888,140.29,100,154.5,0.3090169943749561,-0.9510565162951508
7.791,140.33,100,154.6,0.2486898871648605,-0.9685831611286296
7.861,140.02,100,154.7,0.18738131458574125,-0.9822872507286855
7.704,140.31,100,154.8,0.1253332335643038,-0.9921147013144779
7.857,140.23,100,154.9,0.06279051952930971,-0.9980267284282718
7.741,140.18,100,155.0,7.349118756157295e-15,-1.0
7.854,139.95,100,155.1,-0.06279051952930922,-0.9980267284282718
7.723,140.31,100,155.2,-0.1253332335642892,-0.9921147013144798
7.903,140.17,100,155.3,-0.18738131458572682,-0.9822872507286883
7.69,140.11,100,155.4,-0.24868988716486004,-0.9685831611286297
7.873,140.13,100,155.5,-0.3090169943749421,-0.9510565162951553
7.651,140.26,100,155.6,-0.36812455268467575,-0.9297764858882522
7.874,140.06,100,155.7,-0.4257792915650605,-0.9048270524660252
7.666,140.31,100,155.8,-0.48175367410171877,-0.8763066800438617
7.821,139.95,100,155.9,-0.5358267949789907,-0.8443279255020189
7.624,140.26,100,156.0,-0.58778525229247,-0.8090169943749497
7.823,140.29,100,156.1,-0.6374239897486892,-0.7705132427757896
7.802,140.23,100,156.2,-0.6845471059286802,-0.7289686274214195
7.828,140.28,100,156.3,-0.7289686274214154,-0.6845471059286845
7.71,140.38,100,156.4,-0.7705132427757859,-0.6374239897486937
7.894,140.18,100,156.5,-0.8090169943749462,-0.5877852522924748
7.651,140.38,100,156.6,-0.8443279255020081,-0.5358267949790076
7.928,140.23,100,156.7,-0.8763066800438588,-0.4817536741017239
7.773,140.26,100,156.8,-0.9048270524660227,-0.42577929156506583
7.745,140.19,100,156.9,-0.9297764858882501,-0.3681245526846812
7.726,140.23,100,157.0,-0.9510565162951535,-0.30901699437494773
7.894,140.06,100,157.1,-0.9685831611286283,-0.24868988716486573
7.889,140.31,100,157.2,-0.9822872507286872,-0.1873813145857326
7.936,139.98,100,157.3,-0.992114701314479,-0.12533323356429502
7.771,140.19,100,157.4,-0.9980267284282714,-0.0627905195293151
7.804,140.1,100,157.5,-1.0,1.471433100886589e-15
7.777,140.23,100,157.6,-0.9980267284282721,0.06279051952930385
7.754,140.13,100,157.7,-0.9921147013144787,0.12533323356429796
7.894,140.34,100,157.8,-0.9822872507286893,0.18738131458572152
7.671,140.17,100,157.9,-0.9685831611286311,0.24868988716485482
8.049,140.37,100,158.0,-0.951056516295157,0.30901699437493696
7.674,140.23,100,158.1,-0.9297764858882542,0.3681245526846707
7.959,140.13,100,158.2,-0.9048270524660215,0.4257792915650685
7.691,140.31,100,158.3,-0.8763066800438643,0.48175367410171405
7.809,140.11,100,158.4,-0.8443279255020141,0.5358267949789981
7.756,140.21,100,158.5,-0.8090169943749528,0.5877852522924657
7.989,140.29,100,158.6,-0.770513242775793,0.6374239897486851
7.701,140.2,100,158.7,-0.7289686274214232,0.6845471059286763
7.971,140.17,100,158.8,-0.6845471059286884,0.7289686274214118
7.655,140.03,100,158.9,-0.637423989748687,0.7705132427757915
10.939,140.16,100,159.0,-0.5877852522924791,0.809016994374943
12.706,133.09,100,159.1,-0.5358267949790002,0.8443279255020129
10.64,132.33,100,159.2,-0.48175367410172865,0.8763066800438563
9.336,131.23,100,159.3,-0.4257792915650707,0.9048270524660205
8.721,130.85,100,159.4,-0.368124552684673,0.9297764858882533
8.516,130.57,100,159.5,-0.30901699437495284,0.9510565162951519
8.229,130.21,100,159.6,-0.2486898871648572,0.9685831611286305
8.138,130.17,100,159.7,-0.1873813145857379,0.9822872507286862
7.904,130.1,100,159.8,-0.12533323356430037,0.9921147013144783
8.069,130.23,100,159.9,-0.06279051952932048,0.9980267284282711
7.959,129.99,100,160.0,-3.91886975727153e-15,1.0
7.796,130.02,100,160.1,0.06279051952931265,0.9980267284282716
7.798,130.26,100,160.2,0.1253332335642926,0.9921147013144793
7.788,130.18,100,160.3,0.1873813145857302,0.9822872507286876
7.919,129.9,100,160.4,0.2486898871648496,0.9685831611286324
7.695,130.16,100,160.5,0.3090169943749454,0.9510565162951542
8.038,130.08,100,160.6,0.3681245526846657,0.9297764858882562
7.743,130.04,100,160.7,0.4257792915650636,0.9048270524660238
8.07,130.16,100,160.8,0.48175367410172176,0.87630668004386
7.833,130.12,100,160.9,0.5358267949789935,0.844327925502017
8.024,130.1,100,161.0,0.5877852522924728,0.8090169943749477
7.964,129.99,100,161.1,0.637423989748681,0.7705132427757965
7.868,130.23,100,161.2,0.6845471059286827,0.7289686274214171
7.821,129.77,100,161.3,0.7289686274214179,0.684547105928682
7.643,129.97,100,161.4,0.770513242775788,0.6374239897486911
7.867,130.02,100,161.5,0.8090169943749482,0.587785252292472
7.739,129.89,100,161.6,0.84432792550201,0.5358267949790048
7.988,129.84,100,161.7,0.8763066800438605,0.48175367410172093
7.794,130.13,100,161.8,0.9048270524660181,0.4257792915650756
8.003,130.1,100,161.9,0.9297764858882513,0.36812455268467803
7.882,129.98,100,162.0,0.9510565162951545,0.30901699437494445
7.94,130.16,100,162.1,0.9685831611286292,0.24868988716486243
7.903,130.0,100,162.2,0.9822872507286878,0.18738131458572924
7.942,130.04,100,162.3,0.9921147013144777,0.12533323356430573
7.882,129.88,100,162.4,0.9980267284282717,0.06279051952931167
7.699,130.02,100,162.5,1.0,9.309172615429648e-15
7.891,129.9,100,162.6,0.9980267284282719,-0.06279051952930727
7.751,129.91,100,162.7,0.99211470131448,-0.12533323356428724
7.983,129.94,100,162.8,0.9822872507286886,-0.1873813145857249
7.891,129.94,100,162.9,0.9685831611286303,-0.24868988716485815
8.024,130.16,100,163.0,0.9510565162951559,-0.30901699437494023
7.894,129.99,100,163.1,0.929776485888253,-0.3681245526846739
7.921,130.13,100,163.2,0.904827052466026,-0.4257792915650587
7.866,129.98,100,163.3,0.8763066800438626,-0.48175367410171704
7.874,130.07,100,163.4,0.8443279255020123,-0.535826794979001
7.856,129.99,100,163.5,0.8090169943749508,-0.5877852522924685
7.739,130.34,100,163.6,0.7705132427757909,-0.6374239897486877
8.011,130.04,100,163.7,0.7289686274214209,-0.6845471059286787
7.728,129.91,100,163.8,0.6845471059286858,-0.7289686274214141
7.918,129.97,100,163.9,0.6374239897486953,-0.7705132427757846
7.784,129.9,100,164.0,0.5877852522924764,-0.809016994374945
7.971,129.97,100,164.1,0.5358267949789973,-0.8443279255020146
7.82,130.0,100,164.2,0.48175367410172565,-0.8763066800438579
7.983,130.17,100,164.3,0.4257792915650676,-0.9048270524660219
7.839,130.0,100,164.4,0.368124552684683,-0.9297764858882493
7.944,130.13,100,164.5,0.30901699437494956,-0.9510565162951529
7.89,130.06,100,164.6,0.24868988716486765,-0.9685831611286279
7.814,130.04,100,164.7,0.18738131458573454,-0.9822872507286868
7.783,129.9,100,164.8,0.12533323356429696,-0.9921147013144788
7.695,130.19,100,164.9,0.06279051952931705,-0.9980267284282713
7.932,129.98,100,165.0,4.886207583857646e-16,-1.0
7.716,129.88,100,165.1,-0.0627905195293019,-0.9980267284282723
8.082,129.96,100,165.2,-0.12533323356429601,-0.9921147013144789
7.802,130.15,100,165.3,-0.18738131458573357,-0.982287250728687
7.996,130.1,100,165.4,-0.24868988716485294,-0.9685831611286316
7.933,129.84,100,165.5,-0.3090169943749486,-0.9510565162951532
7.877,130.13,100,165.6,-0.3681245526846689,-0.929776485888255
7.851,130.02,100,165.7,-0.4257792915650667,-0.9048270524660224
7.749,129.88,100,165.8,-0.4817536741017123,-0.8763066800438652
7.926,129.91,100,165.9,-0.5358267949789964,-0.8443279255020152
7.726,130.07,100,166.0,-0.587785252292464,-0.809016994374954
7.959,129.71,100,166.1,-0.6374239897486835,-0.7705132427757944
7.75,129.84,100,166.2,-0.6845471059286852,-0.7289686274214148
7.944,129.98,100,166.3,-0.7289686274214104,-0.6845471059286898
7.806,130.02,100,166.4,-0.7705132427757903,-0.6374239897486885
7.963,130.09,100,166.5,-0.8090169943749419,-0.5877852522924807
7.793,129.94,100,166.6,-0.8443279255020117,-0.5358267949790019
7.868,130.21,100,166.7,-0.8763066800438553,-0.48175367410173037
7.976,129.94,100,166.8,-0.9048270524660196,-0.4257792915650725
7.761,130.02,100,166.9,-0.9297764858882527,-0.3681245526846748
7.89,129.84,100,167.0,-0.9510565162951512,-0.30901699437495467
7.733,129.94,100,167.1,-0.96858316112863,-0.2486898871648591
7.946,129.82,100,167.2,-0.9822872507286858,-0.1873813145857398
7.713,129.9,100,167.3,-0.9921147013144781,-0.12533323356430232
7.988,130.07,100,167.4,-0.9980267284282719,-0.06279051952930825
7.831,129.89,73,167.5,-1.0,-5.8789236165438834e-15
7.992,130.1,73,167.6,-0.9980267284282718,0.0627905195293107
7.76,130.04,73,167.7,-0.9921147013144795,0.12533323356429066
7.798,130.23,73,167.8,-0.9822872507286879,0.18738131458572826
7.923,129.86,73,167.9,-0.968583161128633,0.24868988716484772
7.673,130.09,73,168.0,-0.9510565162951549,0.3090169943749435
7.869,130.13,73,168.1,-0.9297764858882518,0.3681245526846771
7.694,129.97,73,168.2,-0.9048270524660246,0.42577929156506183
8.001,129.86,73,168.3,-0.8763066800438609,0.48175367410172004
7.775,130.06,73,168.4,-0.8443279255020181,0.5358267949789919
8.043,130.13,80,168.5,-0.8090169943749488,0.5877852522924712
7.817,129.94,80,168.6,-0.7705132427757978,0.6374239897486794
8.001,130.15,80,168.7,-0.7289686274214184,0.6845471059286813
7.884,129.98,80,168.8,-0.6845471059286834,0.7289686274214165
7.82,130.19,80,168.9,-0.6374239897486926,0.7705132427757868
9.458,129.92,80,169.0,-0.5877852522924736,0.8090169943749471
10.424,126.74,80,169.1,-0.5358267949790064,0.8443279255020089
9.399,125.94,80,169.2,-0.48175367410172265,0.8763066800438596
8.679,125.53,80,169.3,-0.4257792915650645,0.9048270524660234
8.349,125.32,80,169.4,-0.3681245526846798,0.9297764858882507
8.251,125.16,90,169.5,-0.3090169943749463,0.951056516295154
8.138,125.19,90,169.6,-0.24868988716486432,0.9685831611286286
8.062,124.92,90,169.7,-0.18738131458573115,0.9822872507286874
7.911,124.94,90,169.8,-0.12533323356430767,0.9921147013144774
8.023,124.81,90,169.9,-0.06279051952931362,0.9980267284282716
7.851,124.83,90,170.0,2.941628240500001e-15,1.0
8.03,124.69,90,170.1,0.06279051952930531,0.9980267284282721
